platform_id,match_key,resolved_province,resolved_city,resolved_county,county_applicable,evidence_rows,first_month_id,last_month_id,matched_alias_count
1,ADDR|广东省东莞市塘厦镇宏源路2号1栋103室room103building1no2hongyuanroadtangxiatowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|天津市武清区王庆坨镇同旺路2号334室4room3344no2tongwangroadwangqingbitownwuqingdistricttianjin,天津市,天津市,武清区,1,6,202601,202606,4
1,ADDR|上海市奉贤区青村镇奉柘公路2789号7幢206室,上海市,上海市,奉贤区,1,30,202601,202606,3
1,ADDR|广东省东莞市大朗镇洋乌升平中路129号205房room129no205yangwushengpingmiddleroaddalangtowndongguancityguangdongprovince,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|中国上海上海市青浦区白鹤镇外青松公路3560号1号楼2层2fbuilding1no3560waiqingsongroadbaihetownqingpudistrictshanghaichina,上海市,上海市,青浦区,1,18,202601,202606,4
1,ADDR|上海市青浦区沈砖路建新221号2幢2层d区284室room221districtd2ndfloorbuilding2jianxin284shenbiroadqingpudistrictshanghai,上海市,上海市,青浦区,1,6,202601,202606,4
1,ADDR|重庆市江北区兴隆路34号84,重庆市,重庆市,,1,6,202601,202606,2
1,ADDR|上海市松江区新桥镇金都西路518号7幢6楼608室room6086fbuilding7nojinduwestroadxinqiaotownsongjiangdistrictshanghai,上海市,上海市,松江区,1,12,202601,202606,4
1,ADDR|中国上海自由贸易试验区临港新片区新杨公路860号10幢building10no860xinyanghighwaylingangxinpiandistrictchinashanghaipilotfreetradezone,上海市,上海市,,1,18,202601,202606,2
1,ADDR|上海市奉贤区四团镇六团公路288号8幢310室room288building8no310liutuanroadsituantownshanghaicity,上海市,上海市,奉贤区,1,6,202601,202606,4
1,ADDR|广东省东莞市清溪镇鹿湖西路150号4号楼201室,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|上海市普陀区常和路100号1号厂房2楼285室,上海市,上海市,普陀区,1,6,202601,202606,3
1,ADDR|广东省东莞市寮步镇石龙坑岗头新村七巷13号101房,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|重庆市开州区文峰街道中吉社区中原街一支路136号no1361stbranchroadzhongyuanstreetzhongjicommunitywenfengstreetkaizhoudistrictchongqingcity,重庆市,重庆市,开州区,1,24,202601,202606,4
1,ADDR|上海市松江区乐都西路825弄8990号5层5fno8990lane825leduwestroadsongjiangdistrictshanghai,上海市,上海市,松江区,1,6,202601,202606,4
1,ADDR|上海市奉贤区星火开发区莲塘路251号14幢30466室room251building14no30466liantangroadsparkdevelopmentzonefengxiandistrictshanghai,上海市,上海市,奉贤区,1,12,202601,202606,4
1,ADDR|北京市大兴区旧桥路25号院10号楼15层1508150815fbuilding10courtyard25oldbridgeroaddaxingdistrictbeijing,北京市,北京市,大兴区,1,6,202601,202606,4
1,ADDR|上海市嘉定区封周路655号14幢201室j5240j5240room655building14no201fengzhouroadjiadingdistrictshanghai,上海市,上海市,嘉定区,1,6,202601,202606,4
1,ADDR|天津市河西区广东路中裕园43502zhongyuyuan43guangdongroadhexidistricttianjin,天津市,天津市,河西区,1,6,202601,202606,4
1,ADDR|北京市密云区河南寨镇密顺路18号产业基地办公楼420室2096room4202096industrialbaseofficebuildingno18mishunroadhenanzhaitownmiyundistrictbeijing,北京市,北京市,密云区,1,6,202601,202606,4
1,ADDR|广东省东莞市寮步镇石大路寮步段141号331室room141no331libusectionshidaroadlibutowndongwancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,5
1,ADDR|广东省东莞市茶山镇寒溪水新围工业区二路5号6栋104室room104building6no5secondroadcoldxishuixinweiindustrialzonechashantowndongguancityguangdongprovince,广东省,东莞市,,0,24,202601,202606,6
1,ADDR|天津市河西区解放路龙海公寓151302151longhaiapartmentjiefangroadtianjincity,天津市,天津市,河西区,1,6,202601,202606,4
1,ADDR|上海市金山工业区亭卫公路6558号4幢2116室room6558building4no2116tingweiroadshanghaikingsoftindustrialzone,上海市,上海市,,1,6,202601,202606,3
1,ADDR|上海市金山区金山卫镇钱鑫路301号306f室room306fno301qianxinroadjinshanweitownjinshandistrictshanghai,上海市,上海市,金山区,1,6,202601,202606,4
1,ADDR|广东省东莞市清溪镇鹿湖西路292号1号楼316室room292building1no316luhuwestroadqingxitowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|中国广东省东莞市万江街道牌楼基河北路1号2单元502室room502unit2no1gualangjihebeiroadwanjiangstreetdongguancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市东城街道东科路1号6栋206室集群505217tb号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市海淀区学院路30号科群大厦613室room613kequnbuildingno30collegeroadhaidiandistrictbeijing,北京市,北京市,海淀区,1,6,202601,202606,4
1,ADDR|上海市宝山区锦乐路947号1幢,上海市,上海市,宝山区,1,36,202601,202606,3
1,ADDR|上海市松江区中创路68号13幢5层,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市通州区经济开发区东区靓丽三街9号231no9231lianglithirdstreeteastdistricttongzhoudistricteconomicdevelopmentzonebeijing,北京市,北京市,通州区,1,6,202601,202606,6
1,ADDR|上海市金山区卫清西路421号六楼1122室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|北京市朝阳区王四营乡五方桥西南角五方天雅互联网加汽车产品市场c2区二层266号no2662ndfloorzonec2internetandautoproductsmarketwufangqiaochaoyangdistrictbeijing,北京市,北京市,朝阳区,1,6,202601,202606,4
1,ADDR|中国广东省东莞市寮步镇药勒银龙街13号101室room10113yuleyinlongstreetlibutowndongwancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|重庆市开州区云枫街道宝华社区滨湖西路学府尚城2幢5353building2shanfushangchengbinhuwestroadbaohuacommunityyunfengstreetkaizhoudistrictchongqingcity,重庆市,重庆市,开州区,1,6,202601,202606,4
1,ADDR|广东省东莞市南城街道隆溪路5号3栋1108室room1108building3no5longxiroadnanchengstreetdongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市闵行区沈杜公路3500号101室room3500no101shenduroadminhangdistrictshanghai,上海市,上海市,闵行区,1,6,202601,202606,4
1,ADDR|天津市南开区道黄河道与密云路交口北方城三区3712326,天津市,天津市,南开区,1,6,202601,202606,3
1,ADDR|广东省东莞市东坑镇新寮路47号801室room801no47xinpuroaddonghangtowndonghangcitydonghangcityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|中国天津天津市南开区鞍山西道与三潭路转角兴业数码广场第三层3rdfloorxingyedigitalplazacornerofwestroadandsantanroadnankaidistricttianjincitytianjinchina,天津市,天津市,南开区,1,6,202601,202606,4
1,ADDR|上海市金山区亭林镇寺平南路19号1幢q89室roomq89building1no19xipingsouthroadtinglintownjinshandistrictshanghai,上海市,上海市,金山区,1,6,202601,202606,4
1,ADDR|重庆市渝北区回兴街道宝圣大道599号两江时光11幢282,重庆市,重庆市,两江新区,1,12,202601,202606,3
1,ADDR|广东省东莞市长安镇霄边社区长东路16号101室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市凤岗镇南岸路东二街16号,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|广东省东莞市茶山镇伟昌路23号1号楼301室,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|上海市金山区张堰镇松金公路2758号1幢a4823室rooma4823building1no2758songjinroadzhangyantownjinshandistrictshanghai,上海市,上海市,金山区,1,6,202601,202606,4
1,ADDR|广东省东莞市桥头镇湴湖村路72号1号楼401室room401building1no72lianhuvillageroadqiaotoutowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|中国上海上海市嘉定区上海市嘉定区沪宜公路1185号1幢1层jjfbuilding1no1185huyiroadjiadingdistrictshanghaishanghaichina,上海市,上海市,嘉定区,1,12,202601,202606,4
1,ADDR|广东省东莞市东城街道东科路1号6栋206室集群505427tb号room206building6no1dongkeroaddongchengstreetdongguancityguangdongprovinceno505427tbcluster,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市昌平区沙河镇辛力屯村北西路6号a区3001房间,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|中国广东省东莞市松山湖管委会松山湖园区工业南路14号2栋806室room806building2no14industrialsouthroadsongshanlakemanagementcommitteedongguancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市茶山镇卢屋石兴街18号605房,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市奉贤区金海公路4808弄30号408室room4808no30lane408jinhairoadfengxiandistrictshanghai,上海市,上海市,奉贤区,1,18,202601,202606,4
1,ADDR|广东省东莞市虎门镇冲元三丫市二巷7号401房,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|广东省东莞市寮步镇石龙坑岗头新村七巷13号101房room101no137thlaneshilongkonggangtounewvillagelibuzhendongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市奉贤区庄行镇光明中心路68号5幢1层121室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|广东省东莞市东城街道东科路1号6栋206室集群504593tb号room206building6no1dongkeroaddongchengstreetdongguancityguangdongprovinceno504593tbcluster,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市延庆区张山营镇小河屯村三区23号10室room2310district3xiaohetunvillagezhangshanyingtownyanqingdistrictbeijing,北京市,北京市,延庆区,1,6,202601,202606,4
1,ADDR|广东省东莞市大朗镇黄草朗吉祥路51号101室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市闵行区中春路7001号2幢3楼i3003室roomi30033fbuilding2no7001zhongchunroadminghangdistrictshanghai,上海市,上海市,闵行区,1,6,202601,202606,4
1,ADDR|上海市奉贤区茂园路661号3626室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市奉贤区奉城镇二桥村748号8幢995室room748building8no995erqiaovillagefengchengdistrictshanghai,上海市,上海市,奉贤区,1,6,202601,202606,4
1,ADDR|重庆市渝北区恒山东路5号附4号9幢121,重庆市,重庆市,两江新区,1,6,202601,202606,3
1,ADDR|广东省东莞市清溪镇清溪清凤路233号6号楼201室room233building6no201qingxiqingfengroadqingxitowndongguancityguangdongprovince,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|广东省东莞市清溪镇莲中西街29号301室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|重庆市江北区兴竹路18号2幢316316building2no18xingzhuroadjiangbeidistrictchongqingcity,重庆市,重庆市,,1,6,202601,202606,3
1,ADDR|广东省东莞市厚街镇寮厦村前路53号502房room502no53wanxiavillagefrontroadhoujietowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|广东省东莞市茶山镇横江竹园路1号201房room201no1hengjiangzhuyuanroadchashantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市长安镇厦边沿河路160号301房room160no301xiabanyanheroadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|广东省东莞市长安镇霄边长兴二巷4号101房room101no4xiaofanlanechangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|重庆市渝北区黄山大道中段53号附2号麒麟c座11层138号no13811fkirincblockno2no53middlesectionofhuangshanavenueyubeidistrictchongqingcity,重庆市,重庆市,,1,6,202601,202606,3
1,ADDR|上海市奉贤区奉浦工业区奉浦大道111号5楼2081室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|广东省东莞市凤岗镇东升工业二路1号2号楼102室room102building2no1dongshengindustrialsecondroadfenggangtowndongguancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,6
1,ADDR|广东省东莞市清溪镇葵清路182号17号楼103室room182building17no103kuiqingroadqingxitowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市松江区中山街道明南路85号14幢4层401室,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇南中路459号,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市奉贤区环城西路2200号第一幢d020室roomd020building1no2200huanchengwestroadfengxiandistrictshanghai,上海市,上海市,奉贤区,1,12,202601,202606,4
1,ADDR|天津市东丽区新立街道外环东路3699号滨航腾云创意园b座二楼208室room2082ndfloorblockbbinhangtengyuncreativeparkno3699outerringeastroadxinlistreetdonglidistricttianjin,天津市,天津市,东丽区,1,6,202601,202606,4
1,ADDR|上海市青浦区北青公路8228号三区8号3幢1层j区177室room822zonej1fbuilding3no8zone3no177beiqingroadqingpudistrictshanghai,上海市,上海市,青浦区,1,6,202601,202606,4
1,ADDR|上海市金山区金山卫镇永联村2052号315室room2052no315yonglianvillagejinshanweitownjinshandistrictshanghai,上海市,上海市,金山区,1,6,202601,202606,4
1,ADDR|广东省东莞市万江街道石美公园三街3号201室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市昌平区回龙观建材城西路87号2号楼7层2单元705705unit27fbuilding2no87westroadhuilongguanbuildingmaterialscitychangpingdistrictbeijing,北京市,北京市,昌平区,1,12,202601,202606,4
1,ADDR|上海市松江区石湖荡镇塔汇路755弄29号e幢二层17,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|广东省东莞市茶山镇卢屋石兴街18号405房,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|上海市金山区金山卫镇钱鑫路297号221b室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|广东省东莞市虎门镇博美市场路7号1201房room1201no7bomeimarketroadhumentowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市长安镇长安振安中路276号405室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市闵行区莘松路380号1216室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|广东省东莞市长安镇长安东门中路22号2栋303室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市塘厦镇塘厦湖景路2号御湖半山9栋1604房room1604building9yuhubanshanno2tangxialakeviewroadtangxiatowndongwancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,5
1,ADDR|重庆市渝北区黄山大道中段53号附2号麒麟c座11层138号,重庆市,重庆市,两江新区,1,6,202601,202606,3
1,ADDR|重庆市渝北区龙山街道龙山一路100号圣地阳光综合楼203,重庆市,重庆市,两江新区,1,6,202601,202606,3
1,ADDR|广东省东莞市黄江镇金钱岭五街5号2栋201室room201building2no55thstreetjinqianlinghuangjiangtowndongguancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,6
1,ADDR|广东省东莞市石碣镇下一村一德街18号301室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|天津市武清区汊沽港镇一街村,天津市,天津市,武清区,1,6,202601,202606,3
1,ADDR|上海市徐汇区桂平路92号202a023室rooma023no92guipingroadxuhuidistrictshanghai,上海市,上海市,徐汇区,1,6,202601,202606,4
1,ADDR|广东省东莞市凤岗镇油甘埔村油溪路47号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市宝山区友谊路2699号b座501室room2699blockbno501youyiroadbaoshandistrictshanghai,上海市,上海市,宝山区,1,6,202601,202606,4
1,ADDR|广东省东莞市横沥镇横沥东环路383号201室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市松江区石湖荡镇长塔路945弄18号2楼w19,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|广东省东莞市寮步镇仁居路1号松湖智谷研发中心3号109室room109no3songhuzhigurdcenterno1renjuroadlibutowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市沙田镇杨和一路二巷2号1号楼101室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市闵行区中春路7001号2幢3楼,上海市,上海市,闵行区,1,12,202601,202606,3
1,ADDR|上海市嘉定区新成路500号jno500xichengroadjiadingdistrictshanghaij,上海市,上海市,嘉定区,1,6,202601,202606,4
1,ADDR|上海市闵行区中春路7001号2幢3楼3fbuilding2no7001zhongchunroadminhangdistrictshanghai,上海市,上海市,闵行区,1,6,202601,202606,4
1,ADDR|上海市闵行区金都路4299号6幢1楼x32室roomx321stfloorbuilding6no4299jinduroadminhangdistrictshanghai,上海市,上海市,闵行区,1,6,202601,202606,4
1,ADDR|广东省东莞市寮步镇石大路寮步段141号332室room141no332libusectionshidaroadlibutowndongwancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,5
1,ADDR|北京市怀柔区湖光小区5号2幢4层4177室,北京市,北京市,怀柔区,1,6,202601,202606,3
1,ADDR|北京市通州区新华西街58号院3号楼13层1324,北京市,北京市,通州区,1,6,202601,202606,4
1,ADDR|广东省东莞市虎门镇北栅南兴二路3号2号楼203室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|重庆市江北区中兴段351号24,重庆市,重庆市,,1,6,202601,202606,2
1,ADDR|广东省东莞市塘厦镇石潭埔禾头岭巷68号503房,广东省,东莞市,,0,12,202601,202606,4
1,ADDR|上海市宝山区市一路199号,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇宏伟路24号5幢第四层4481室room44814thfloorbuilding5no24hongweiroadnanqiaotownfengxiandistrictshanghai,上海市,上海市,奉贤区,1,6,202601,202606,4
1,ADDR|上海市浦东新区三林路910号5幢101室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|广东省东莞市塘厦镇林村圹坝二巷15号203室room203no15liobasecondlanelincuntangxiatowndongwancityguangdongprovince,广东省,东莞市,,0,30,202601,202606,5
1,ADDR|天津市武清区王庆坨镇大范口村,天津市,天津市,武清区,1,12,202601,202606,3
1,ADDR|上海市嘉定区汇源路55号8幢3层jj3rdfloorbuilding8no55huiyuanroadjiadingdistrictshanghai,上海市,上海市,嘉定区,1,18,202601,202606,4
1,ADDR|北京市东城区法华寺街136号红桥天雅珠宝市场三层3a31号no1363rdfloorhongqiaotianyajewelrymarketnoa31nofahuatemplestreetdongchengdistrictbeijing,北京市,北京市,东城区,1,6,202601,202606,4
1,ADDR|重庆市南岸区兴塘路207号3幢53,重庆市,重庆市,南岸区,1,6,202601,202606,3
1,ADDR|重庆市九龙坡区云龙大道11号1幢99号,重庆市,重庆市,九龙坡区,1,6,202601,202606,3
1,ADDR|天津市武清区京津电子商务产业园宏旺道2号14号楼134室10号,天津市,天津市,武清区,1,6,202601,202606,3
1,ADDR|广东省东莞市长安镇长安东门中路22号2栋303室room303building2no22changaneastgatemiddleroadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市海淀区中关村大街18号中关村科贸电子城5层5b23,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|广东省东莞市凤岗镇金凤凰大道129号122室room129no122goldenphoenixavenuefenggangtowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市厚街镇环冈荔园街23号102室room102no23gangliyuanstreetzhenhuanhoujiedongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|北京市丰台区右安门外大街2号楼15k,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|广东省东莞市塘厦镇塘厦莲湖东路106号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|天津市滨海新区大港街港星里121501号,天津市,天津市,滨海新区,1,6,202601,202606,3
1,ADDR|广东省东莞市长安镇先兴北街18号1号楼201室room201building1no18xianxingnorthstreetchangantowndongguancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,6
1,ADDR|中国广东省东莞市大岭山镇东莞市大岭山镇莞长路大岭山段783号210室room783no210dalingshansectionzhanchangroaddalingshantowndongwancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|上海市奉贤区青村镇青高路368号3幢2998室room368building3no2998qinggaoroadqingcundistrictshanghai,上海市,上海市,奉贤区,1,18,202601,202606,4
1,ADDR|中国广东省东莞市塘厦镇广东省东莞市塘厦镇塘龙东路63号403室集群注册room403clusterregistrationno63tanglongeastroadtangxiatowndongwancityguangdongprovinceguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|北京市门头沟区龙兴南二路5号院2号楼6层313集群注册,北京市,北京市,门头沟区,1,6,202601,202606,3
1,ADDR|广东省东莞市长安镇长安振安中路54号11号楼325室room325building11no54changanzhenanmiddleroadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市茶山镇金盆岭巷6号no6jinpenlinglanechashantowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|中国广东省东莞市桥头镇桥头中兴路646号712室room646no712qiaotouzhongxingroadqiaotoutowndongguancityguangdongprovincechina,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|广东省东莞市道滘镇道滘景福一横路13号201房room201no13daoxiangjingfuyihengroaddaoxiangtowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|上海市宝山区市一路199号一楼1193x,上海市,上海市,宝山区,1,12,202601,202606,3
1,ADDR|天津市北辰区普东街今日家园10号楼2门301301gate2building10todayhomepulongstreetbeichendistricttianjin,天津市,天津市,北辰区,1,6,202601,202606,4
1,ADDR|广东省东莞市南城街道蛤地社区蛤地大新路29号235室room235no29ruddydaxinroadruddycommunitynanchengstreetdongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市宝山区纪蕰路588号3号楼北楼3228室room3228northbuildingbuilding3nojilunroadbaoshandistrictshanghai,上海市,上海市,宝山区,1,6,202601,202606,4
1,ADDR|广东省东莞市虎门镇虎门大道99号4单元708房,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市长安镇先兴北街18号1号楼101室room101building1no18xianxingnorthstreetchangantowndongguancityguangdongprovince,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|上海市奉贤区奉城镇南奉公路686号4幢building4no686nanfenghighwayfengchengtownshanghai,上海市,上海市,奉贤区,1,24,202601,202606,4
1,ADDR|中国广东省东莞市虎门镇虎门大坑路1号101室room101no1humendapengroadhumentowndongguancityguangdongprovincechina,广东省,东莞市,,0,12,202601,202606,6
1,ADDR|上海市金山工业区亭卫公路6558号5幢3000室room6558building5no3000tingweiroadshanghaikingsoftindustrialzone,上海市,上海市,,1,6,202601,202606,3
1,ADDR|北京市怀柔区庙城镇庙城村临300号401室集群注册room300no401miaochengvillagemiaochengtownhuairoudistrictbeijingclusterregistration,北京市,北京市,怀柔区,1,6,202601,202606,4
1,ADDR|广东省东莞市长安镇七龙路东五巷5号101室room101no5eastfivelaneqilongroadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市东城街道银山商业街6号104室,广东省,东莞市,,0,18,202601,202606,4
1,ADDR|上海市奉贤区青村镇星火公路188号1幢building1no188xinghuoroadqingcuntownfengxiandistrictshanghai,上海市,上海市,奉贤区,1,30,202601,202606,4
1,ADDR|上海市闵行区七莘路889号2幢building2no889qixinroadminhangdistrictshanghai,上海市,上海市,闵行区,1,18,202601,202606,4
1,ADDR|北京市朝阳区三间房乡褡裢坡村村委会北体之杰院内三层302室,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市奉贤区青村镇青高路368号3幢2999室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市奉贤区青村镇青高路368号3幢2999室room368building3no2999qinggaoroadqingcundistrictshanghai,上海市,上海市,奉贤区,1,6,202601,202606,4
1,ADDR|广东省东莞市道滘镇东后街十六巷3号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市虎门镇龙眼二路7号506房,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市长安镇沙边银沙路三街28号二栋102室room102building2no28sanjiestreetshapianyinsharoadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市金山区金山卫镇海虹路189号2幢4242号库,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|广东省东莞市石龙镇石龙西湖三路北85号204室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市松江区九亭镇九亭中心路1158号21幢1307室3,上海市,上海市,松江区,1,18,202601,202606,3
1,ADDR|广东省东莞市万江街道泮溪路1号192室room192no1lianxiroadwanjiangstreetdongguancityguangdongprovince,广东省,东莞市,,0,18,202601,202606,6
1,ADDR|重庆市巴南区鱼洞肖家巷50号8幢2单元7171unit2building8no50yudongxiaojialanebanandistrictchongqingcity,重庆市,重庆市,巴南区,1,6,202601,202606,4
1,ADDR|广东省东莞市茶山镇伟建路25号1号楼202室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市嘉定区曹安公路4908弄186号711室,上海市,上海市,嘉定区,1,12,202601,202606,3
1,ADDR|上海市崇明区三星镇北星公路1999号4号楼一层1397室上海玉海棠科技园区,上海市,上海市,崇明区,1,6,202601,202606,3
1,ADDR|上海市青浦区盈港东路6868号1幢二层219室,上海市,上海市,青浦区,1,6,202601,202606,3
1,ADDR|广东省东莞市常平镇环常北路568号常平珠宝文化产业中心568号33栋2102室room568building33no568no2102changpingjewelrycultureindustrycenternochangpingzhenhuannorthroaddongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市昌平区天通中苑二区43号楼2层2032032ndfloorbuilding43tiantongzhongyuandistrict2changpingdistrictbeijing,北京市,北京市,昌平区,1,6,202601,202606,4
1,ADDR|广东省东莞市茶山镇茶山站前路10号502室room502road10chashanstationchashantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|上海市青浦区西岑街349号2幢3层t区307室,上海市,上海市,青浦区,1,6,202601,202606,3
1,ADDR|北京市朝阳区团结湖东里10号6幢6200462building6no10tongjiehudonglichaoyangdistrictbeijing,北京市,北京市,朝阳区,1,18,202601,202606,4
1,ADDR|中国广东省东莞市常平镇贤昌街61号61xianchangstreetchangpingtowndongwancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|广东省东莞市石龙镇石龙西湖三路北85号204室room204no85northwestlakeroadshilongtowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|中国广东省东莞市常平镇巷口路17号101室room101no17xiangkouroadchangpingtowndongguancityguangdongprovincechina,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|广东省东莞市凤岗镇竹塘上下围工业路2号2号楼501室room501buildingno2industrialroadzhutangfenggangtowndongguancityguangdongprovince,广东省,东莞市,,0,24,202601,202606,6
1,ADDR|上海市奉贤区大叶公路5225号1幢1450室room5225building1no1450dayehighwayshanghai,上海市,上海市,奉贤区,1,6,202601,202606,4
1,ADDR|上海市奉贤区柘林镇胡桥新街17号11幢1040室room1040building11no17huqiaonewstreetzhelintownfengxiandistrictshanghai,上海市,上海市,奉贤区,1,12,202601,202606,4
1,ADDR|广东省东莞市长安镇厦岗福海路41号202室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市闵行区闵北路88弄130号第22幢dv112室roomdv112building22no130lane88minbeiroadminhangdistrictshanghai,上海市,上海市,闵行区,1,6,202601,202606,4
1,ADDR|广东省东莞市道滘镇道滘道厚路4号199室room199no4daoxiongroaddaoxiangtowndongwancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,5
1,ADDR|上海市浦东新区新场镇新瀚路26号no26xinhanroadxinchangtownpudongnewareashanghai,上海市,上海市,浦东新区,1,6,202601,202606,4
1,ADDR|广东省东莞市万江街道滘联路72号1号楼202室,广东省,东莞市,,0,6,202601,202606,4
